frame_number,landmark_name,landmark_x,landmark_y,landmark_z
1,right_knee,0.462372750043869,0.7033261060714722,0.12067445367574692
1,left_ankle,0.6266352534294128,0.787880539894104,0.2809582054615021
1,right_ankle,0.4672878384590149,0.7903939485549927,0.31966426968574524
1,left_heel,0.6123895645141602,0.800715446472168,0.2907390892505646
1,right_heel,0.48653101921081543,0.802611231803894,0.33028456568717957
1,left_foot_index,0.6574442386627197,0.8264627456665039,0.15718360245227814
1,right_foot_index,0.42911070585250854,0.8346201777458191,0.21889959275722504
2,nose,0.5132281184196472,0.34691011905670166,-0.3202120065689087
2,left_eye_inner,0.5254348516464233,0.3355170488357544,-0.29397180676460266
2,left_eye,0.5332098603248596,0.3354853689670563,-0.29400837421417236
2,left_eye_outer,0.5399858951568604,0.3356589376926422,-0.2940567433834076
2,right_eye_inner,0.5014182329177856,0.336465448141098,-0.294026643037796
2,right_eye,0.49414631724357605,0.33706745505332947,-0.29399412870407104
2,right_eye_outer,0.48738086223602295,0.3377830982208252,-0.293895959854126
2,left_ear,0.553213894367218,0.3422490060329437,-0.13143134117126465
2,right_ear,0.47925975918769836,0.34513089060783386,-0.13003498315811157
2,mouth_left,0.5311620235443115,0.35923755168914795,-0.2609662413597107
2,mouth_right,0.5026789903640747,0.35987943410873413,-0.26048657298088074
2,left_shoulder,0.6315638422966003,0.4102834165096283,-0.09984186291694641
2,right_shoulder,0.4082934856414795,0.4097921848297119,-0.07330591231584549
2,left_elbow,0.7331864237785339,0.44820937514305115,-0.2924284338951111
2,right_elbow,0.3019220232963562,0.4502577781677246,-0.19187068939208984
2,left_wrist,0.7898679375648499,0.4696364998817444,-0.6283389329910278
2,right_wrist,0.22826436161994934,0.4886581003665924,-0.4420716464519501
2,left_pinky,0.8251814246177673,0.4775502681732178,-0.6956207752227783
2,right_pinky,0.18852004408836365,0.5060775279998779,-0.4956534504890442
2,left_index,0.8043665289878845,0.4776458740234375,-0.723040759563446
2,right_index,0.21169787645339966,0.507614254951477,-0.5402141809463501
2,left_thumb,0.7878907322883606,0.4758369028568268,-0.649419367313385
2,right_thumb,0.22931435704231262,0.5024445652961731,-0.4710061252117157
2,left_hip,0.5902200937271118,0.589105486869812,-0.005814781412482262
2,right_hip,0.4701818823814392,0.5923558473587036,0.005693715065717697
2,left_knee,0.6060935258865356,0.6959896087646484,0.13368180394172668
2,right_knee,0.46223166584968567,0.7038328647613525,0.17216399312019348
2,left_ankle,0.6266301274299622,0.787834644317627,0.39003756642341614
2,right_ankle,0.4673026502132416,0.7903593182563782,0.42874816060066223
2,left_heel,0.6123784184455872,0.8004520535469055,0.40577811002731323
2,right_heel,0.4865770637989044,0.8021236658096313,0.4458179771900177
2,left_foot_index,0.6562600135803223,0.8264778256416321,0.25564128160476685
2,right_foot_index,0.42903220653533936,0.8345411419868469,0.32131341099739075
3,nose,0.5118666291236877,0.3470526337623596,-0.5094338655471802
3,left_eye_inner,0.523813784122467,0.33585041761398315,-0.47865185141563416
3,left_eye,0.5316576361656189,0.33582866191864014,-0.4787105619907379
3,left_eye_outer,0.5384316444396973,0.33602428436279297,-0.47874560952186584
3,right_eye_inner,0.5001534223556519,0.33673468232154846,-0.4752597510814667
3,right_eye,0.4930424690246582,0.3373067378997803,-0.475231796503067
3,right_eye_outer,0.48638537526130676,0.3380574584007263,-0.4751291573047638
3,left_ear,0.5511343479156494,0.34254664182662964,-0.27720513939857483
3,right_ear,0.478351891040802,0.3453209698200226,-0.2595005929470062
3,mouth_left,0.5297566056251526,0.35944706201553345,-0.4350145161151886
3,mouth_right,0.5014910697937012,0.3599766492843628,-0.4295833110809326
3,left_shoulder,0.6311776638031006,0.4103798270225525,-0.2220935970544815
3,right_shoulder,0.40806105732917786,0.4095819890499115,-0.13994571566581726
3,left_elbow,0.7347381711006165,0.440483957529068,-0.5023407936096191
3,right_elbow,0.2871484160423279,0.4471483826637268,-0.2662097215652466
3,left_wrist,0.8146443963050842,0.44990062713623047,-0.9760408997535706
3,right_wrist,0.17272859811782837,0.4745655655860901,-0.5547908544540405
3,left_pinky,0.8621262311935425,0.45595884323120117,-1.067775011062622
3,right_pinky,0.13289733231067657,0.4824524521827698,-0.6212113499641418
3,left_index,0.852164626121521,0.4546084403991699,-1.111886739730835
3,right_index,0.1368960589170456,0.48289552330970764,-0.6765210628509521
3,left_thumb,0.8304314613342285,0.45306792855262756,-1.0094830989837646
3,right_thumb,0.15226465463638306,0.48162874579429626,-0.5913614630699158
3,left_hip,0.5901561975479126,0.5891276597976685,-0.016529543325304985
3,right_hip,0.4700912535190582,0.5926030874252319,0.016442617401480675
3,left_knee,0.606037437915802,0.6960974335670471,0.1584843248128891
3,right_knee,0.4617987275123596,0.7047199606895447,0.2441590577363968
3,left_ankle,0.6266424655914307,0.7878856658935547,0.6408804059028625
3,right_ankle,0.467152863740921,0.7906309366226196,0.7036768794059753
3,left_heel,0.6123769283294678,0.8004387617111206,0.6774985194206238
3,right_heel,0.4865720868110657,0.8021608591079712,0.7388888597488403
3,left_foot_index,0.6556675434112549,0.8267090916633606,0.47110989689826965
3,right_foot_index,0.4284367561340332,0.8345407247543335,0.5525704622268677
4,nose,0.5074089765548706,0.34834903478622437,-0.541736900806427
4,left_eye_inner,0.5202109217643738,0.33706191182136536,-0.5143370628356934
4,left_eye,0.5283889174461365,0.33713242411613464,-0.5143871307373047
4,left_eye_outer,0.5355905890464783,0.33730366826057434,-0.5144256353378296
4,right_eye_inner,0.49679723381996155,0.33793050050735474,-0.5097154974937439
4,right_eye,0.48998942971229553,0.3385698199272156,-0.5096974968910217
4,right_eye_outer,0.48328980803489685,0.33934837579727173,-0.5096219182014465
4,left_ear,0.5491863489151001,0.3434172570705414,-0.32380494475364685
4,right_ear,0.47724059224128723,0.3459208607673645,-0.29943808913230896
4,mouth_left,0.5261042714118958,0.3606145977973938,-0.4701113700866699
4,mouth_right,0.49761128425598145,0.3609139323234558,-0.462507039308548
4,left_shoulder,0.6310559511184692,0.4102587103843689,-0.25402864813804626
4,right_shoulder,0.40806588530540466,0.4093167781829834,-0.17105655372142792
4,left_elbow,0.739653468132019,0.4327022433280945,-0.4690273404121399
4,right_elbow,0.27954021096229553,0.4422256350517273,-0.2037009596824646
4,left_wrist,0.8440620303153992,0.43045854568481445,-0.8730369806289673
4,right_wrist,0.13855907320976257,0.45391374826431274,-0.3842470049858093
4,left_pinky,0.8874157667160034,0.43259817361831665,-0.9529122114181519
4,right_pinky,0.10145668685436249,0.46309465169906616,-0.4307430386543274
4,left_index,0.883097767829895,0.4314126968383789,-1.007320761680603
4,right_index,0.09983723610639572,0.4611872136592865,-0.49569472670555115
4,left_thumb,0.8668833374977112,0.43183884024620056,-0.9105546474456787
4,right_thumb,0.11388974636793137,0.4591830372810364,-0.42161810398101807
4,left_hip,0.5899561643600464,0.5888974070549011,-0.019227160140872
4,right_hip,0.46974673867225647,0.5924364924430847,0.019143376499414444
4,left_knee,0.6060254573822021,0.6960881352424622,0.15157684683799744
4,right_knee,0.46144354343414307,0.7048616409301758,0.24376599490642548
4,left_ankle,0.6266493797302246,0.7879138588905334,0.6246232390403748
4,right_ankle,0.4670100212097168,0.7909459471702576,0.7044059038162231
4,left_heel,0.612379252910614,0.8004323840141296,0.659287691116333
4,right_heel,0.48657217621803284,0.8023446798324585,0.7389845252037048
4,left_foot_index,0.6554349660873413,0.8268997073173523,0.44854381680488586
4,right_foot_index,0.4279770255088806,0.83458012342453,0.5477125644683838
5,nose,0.5055133104324341,0.3495642840862274,-0.6578978896141052
5,left_eye_inner,0.5177244544029236,0.3380639851093292,-0.6347301006317139
5,left_eye,0.5259884595870972,0.33802661299705505,-0.6347216963768005
5,left_eye_outer,0.533388078212738,0.33804935216903687,-0.6347704529762268
5,right_eye_inner,0.4945841133594513,0.3392719328403473,-0.6291094422340393
5,right_eye,0.4879515469074249,0.34000450372695923,-0.6291674971580505
5,right_eye_outer,0.48118892312049866,0.34080448746681213,-0.6291355490684509
5,left_ear,0.5470973253250122,0.34365135431289673,-0.4422203004360199
5,right_ear,0.47593948245048523,0.3467767536640167,-0.4135695993900299
5,mouth_left,0.5245463848114014,0.3613898754119873,-0.5827649831771851
5,mouth_right,0.4959361255168915,0.3619811236858368,-0.573894202709198
5,left_shoulder,0.6309117078781128,0.40930289030075073,-0.3362545967102051
5,right_shoulder,0.408293753862381,0.40907174348831177,-0.2661967873573303
5,left_elbow,0.7495788335800171,0.427234411239624,-0.44782620668411255
5,right_elbow,0.27708977460861206,0.43932804465293884,-0.2789895236492157
5,left_wrist,0.8611213564872742,0.41315358877182007,-0.7438966631889343
5,right_wrist,0.12540139257907867,0.43989959359169006,-0.45906710624694824
5,left_pinky,0.9034144282341003,0.41188955307006836,-0.8069287538528442
5,right_pinky,0.08544143289327621,0.4440876841545105,-0.5051770806312561
5,left_index,0.9042932391166687,0.40991076827049255,-0.8689669966697693
5,right_index,0.08125732839107513,0.441289484500885,-0.5794172286987305
5,left_thumb,0.8885718584060669,0.41091179847717285,-0.7826098799705505
5,right_thumb,0.09477412700653076,0.4404938817024231,-0.5018261671066284
5,left_hip,0.5899380445480347,0.5882655382156372,-0.024213403463363647
5,right_hip,0.4695996046066284,0.5919831395149231,0.024118266999721527
5,left_knee,0.6059642434120178,0.6959897875785828,0.16755004227161407
5,right_knee,0.4610494375228882,0.7048566937446594,0.2692452669143677
5,left_ankle,0.6266573667526245,0.7879084944725037,0.6499675512313843
5,right_ankle,0.4669913947582245,0.7911068201065063,0.7435208559036255
5,left_heel,0.6123790740966797,0.8003692626953125,0.6845152378082275
5,right_heel,0.4867098033428192,0.8025453686714172,0.7796245813369751
5,left_foot_index,0.6553307175636292,0.8271690607070923,0.46594688296318054
5,right_foot_index,0.42751315236091614,0.834598183631897,0.5835731625556946
6,nose,0.5057913661003113,0.3499680757522583,-0.7212823033332825
6,left_eye_inner,0.5174562931060791,0.33853065967559814,-0.696013867855072
6,left_eye,0.5256562829017639,0.3384026885032654,-0.6959565281867981
6,left_eye_outer,0.5329061150550842,0.33833906054496765,-0.6960321068763733
6,right_eye_inner,0.49441254138946533,0.33981627225875854,-0.6928918957710266
6,right_eye,0.4876880645751953,0.34053507447242737,-0.6929813623428345
6,right_eye_outer,0.4809251129627228,0.34133368730545044,-0.6929304599761963
6,left_ear,0.5461150407791138,0.3437475562095642,-0.49248772859573364
6,right_ear,0.4750804007053375,0.347375750541687,-0.4769432544708252
6,mouth_left,0.5246611833572388,0.3616971969604492,-0.6416388750076294
6,mouth_right,0.49608680605888367,0.36232081055641174,-0.6366112232208252
6,left_shoulder,0.6308022141456604,0.4087943136692047,-0.3688732981681824
6,right_shoulder,0.4083884060382843,0.40906769037246704,-0.32300645112991333
6,left_elbow,0.7564554214477539,0.42373818159103394,-0.38405993580818176
6,right_elbow,0.27518385648727417,0.4372249245643616,-0.32765132188796997
6,left_wrist,0.8736040592193604,0.40005239844322205,-0.6495265364646912
6,right_wrist,0.11863137036561966,0.42928963899612427,-0.5258833765983582
6,left_pinky,0.9164548516273499,0.39714938402175903,-0.6757851243019104
6,right_pinky,0.07679533213376999,0.4314817488193512,-0.57635897397995
6,left_index,0.9189208149909973,0.3940083980560303,-0.773779571056366
6,right_index,0.07394533604383469,0.4276396632194519,-0.6524837613105774
6,left_thumb,0.9008573889732361,0.3954983949661255,-0.725589394569397
6,right_thumb,0.08784790337085724,0.42745161056518555,-0.5703570246696472
6,left_hip,0.5899658203125,0.587350606918335,-0.026032304391264915
6,right_hip,0.46944117546081543,0.5918424129486084,0.025913575664162636
6,left_knee,0.6059516668319702,0.6958718299865723,0.1655483841896057
6,right_knee,0.46076932549476624,0.704870343208313,0.27132877707481384
6,left_ankle,0.6266581416130066,0.7878998517990112,0.6426989436149597
6,right_ankle,0.46698838472366333,0.7912184000015259,0.7516320943832397
6,left_heel,0.6123695969581604,0.800345242023468,0.6763684749603271
6,right_heel,0.4869433641433716,0.8027633428573608,0.7882328629493713
6,left_foot_index,0.655228853225708,0.8274208903312683,0.45075976848602295
6,right_foot_index,0.427232950925827,0.8346346616744995,0.5864375829696655
7,nose,0.5054938793182373,0.35014939308166504,-0.7261135578155518
7,left_eye_inner,0.5166906714439392,0.33872920274734497,-0.7012263536453247
7,left_eye,0.5249136090278625,0.3385867178440094,-0.701151430606842
7,left_eye_outer,0.5321788787841797,0.33849531412124634,-0.701225221157074
7,right_eye_inner,0.4936376214027405,0.340004026889801,-0.6974402666091919
7,right_eye,0.4867854714393616,0.34074050188064575,-0.6975198984146118
7,right_eye_outer,0.47975578904151917,0.3415650427341461,-0.6974478363990784
7,left_ear,0.5448614954948425,0.34389910101890564,-0.496368408203125
7,right_ear,0.4731980264186859,0.34778180718421936,-0.47815510630607605
7,mouth_left,0.5243236422538757,0.36195775866508484,-0.6455869674682617
7,mouth_right,0.4955567717552185,0.3625812530517578,-0.6397849321365356
7,left_shoulder,0.6296478509902954,0.4083358347415924,-0.3671112060546875
7,right_shoulder,0.40753164887428284,0.4091423451900482,-0.3160380721092224
7,left_elbow,0.7608588337898254,0.4202860891819,-0.3524578809738159
7,right_elbow,0.2734764814376831,0.43721309304237366,-0.3027384579181671
7,left_wrist,0.8814849257469177,0.39190852642059326,-0.5246605277061462
7,right_wrist,0.12211428582668304,0.42179161310195923,-0.4881401062011719
7,left_pinky,0.9256014227867126,0.3876374363899231,-0.557868480682373
7,right_pinky,0.08055263012647629,0.4221530854701996,-0.5330312252044678
7,left_index,0.9275981187820435,0.3843563199043274,-0.6447504162788391
7,right_index,0.0782715231180191,0.41935253143310547,-0.6068388819694519
7,left_thumb,0.9100273251533508,0.3861556351184845,-0.5772790312767029
7,right_thumb,0.09161141514778137,0.41973963379859924,-0.5310578346252441
7,left_hip,0.5900029540061951,0.5870066285133362,-0.02739736996591091
7,right_hip,0.46912845969200134,0.5918325781822205,0.027266940101981163
7,left_knee,0.6059540510177612,0.6958640813827515,0.16146056354045868
7,right_knee,0.46034812927246094,0.7048966288566589,0.26677045226097107
7,left_ankle,0.6266271471977234,0.7878987789154053,0.6452761888504028
7,right_ankle,0.4669640064239502,0.7913097739219666,0.7488265037536621
7,left_heel,0.6123248338699341,0.8002916574478149,0.6797536015510559
7,right_heel,0.48722556233406067,0.8029085993766785,0.7854905128479004
7,left_foot_index,0.6550945043563843,0.8276923894882202,0.4513632357120514
7,right_foot_index,0.4267350435256958,0.8347204923629761,0.5804557204246521
8,nose,0.5057175159454346,0.35052552819252014,-0.7195392847061157
8,left_eye_inner,0.5167315006256104,0.3391273617744446,-0.6933495998382568
8,left_eye,0.5249049663543701,0.3389330506324768,-0.6932710409164429
8,left_eye_outer,0.5320255160331726,0.3387974500656128,-0.693338930606842
8,right_eye_inner,0.49358639121055603,0.34050464630126953,-0.6910445094108582
8,right_eye,0.48654910922050476,0.3412690758705139,-0.6911253929138184
8,right_eye_outer,0.47944021224975586,0.34210142493247986,-0.6910563707351685
8,left_ear,0.5442121624946594,0.34414348006248474,-0.485315203666687
8,right_ear,0.47183549404144287,0.34835103154182434,-0.4745374917984009
8,mouth_left,0.5244323015213013,0.36236974596977234,-0.6380873322486877
8,mouth_right,0.49565017223358154,0.36310115456581116,-0.6344109177589417
8,left_shoulder,0.6277682185173035,0.4081275463104248,-0.3542596697807312
8,right_shoulder,0.40696874260902405,0.409443199634552,-0.3138650357723236
8,left_elbow,0.7592806220054626,0.42051777243614197,-0.33616378903388977
8,right_elbow,0.27277860045433044,0.438174307346344,-0.30018988251686096
8,left_wrist,0.8815032243728638,0.39056986570358276,-0.482832133769989
8,right_wrist,0.12665517628192902,0.4215160310268402,-0.4867491126060486
8,left_pinky,0.9251216650009155,0.38615182042121887,-0.5189579725265503
8,right_pinky,0.08250878751277924,0.4221537113189697,-0.5315546989440918
8,left_index,0.926648736000061,0.3826344311237335,-0.5963836908340454
8,right_index,0.08039916306734085,0.4188312590122223,-0.6052649021148682
8,left_thumb,0.9090175032615662,0.38446420431137085,-0.5263203978538513
8,right_thumb,0.09438289701938629,0.41920986771583557,-0.529685914516449
8,left_hip,0.5900570154190063,0.5869271755218506,-0.026333024725317955
8,right_hip,0.46881455183029175,0.5918272733688354,0.02619840018451214
8,left_knee,0.6061235070228577,0.6960048675537109,0.15478847920894623
8,right_knee,0.45999252796173096,0.7052947282791138,0.2502588927745819
8,left_ankle,0.6265868544578552,0.7879811525344849,0.6393595933914185
8,right_ankle,0.46695801615715027,0.7914182543754578,0.72563636302948
8,left_heel,0.6122310161590576,0.8002889752388,0.6741615533828735
8,right_heel,0.4874538779258728,0.8029412031173706,0.761771559715271
8,left_foot_index,0.6550216674804688,0.8279021978378296,0.44731298089027405
8,right_foot_index,0.42636430263519287,0.8349094390869141,0.5551142692565918
9,nose,0.5038907527923584,0.3505103886127472,-0.6762608289718628
9,left_eye_inner,0.5144318342208862,0.33910101652145386,-0.6509449481964111
9,left_eye,0.5227089524269104,0.33891069889068604,-0.6508779525756836
9,left_eye_outer,0.5302028059959412,0.33878248929977417,-0.6509352326393127
9,right_eye_inner,0.49167755246162415,0.3404821455478668,-0.6455292105674744
9,right_eye,0.48466846346855164,0.3412652611732483,-0.6455965638160706
9,right_eye_outer,0.47766417264938354,0.34211236238479614,-0.6455316543579102
9,left_ear,0.5420796871185303,0.34414052963256836,-0.45299556851387024
9,right_ear,0.47056910395622253,0.3484443128108978,-0.42801496386528015
9,mouth_left,0.5227224826812744,0.3623320162296295,-0.599467933177948
9,mouth_right,0.49385398626327515,0.36308079957962036,-0.5914773344993591
9,left_shoulder,0.6248759627342224,0.4078051447868347,-0.328669011592865
9,right_shoulder,0.40700623393058777,0.40951213240623474,-0.27938729524612427
9,left_elbow,0.7578353881835938,0.4223690629005432,-0.3124403655529022
9,right_elbow,0.2741551697254181,0.439324289560318,-0.26920264959335327
9,left_wrist,0.8823040723800659,0.39171552658081055,-0.44107550382614136
9,right_wrist,0.12527437508106232,0.4241750240325928,-0.4497639238834381
9,left_pinky,0.9271158576011658,0.38710591197013855,-0.4738181531429291
9,right_pinky,0.0808127373456955,0.4250517785549164,-0.49180954694747925
9,left_index,0.9288317561149597,0.38370996713638306,-0.5486508011817932
9,right_index,0.07920631021261215,0.4212903082370758,-0.5638764500617981
9,left_thumb,0.9126492738723755,0.3852212727069855,-0.48206934332847595
9,right_thumb,0.09407675266265869,0.4213646352291107,-0.49198320508003235
9,left_hip,0.5901285409927368,0.5868963599205017,-0.025885291397571564
9,right_hip,0.46879780292510986,0.5918866395950317,0.02575141005218029
9,left_knee,0.6061773896217346,0.6962992548942566,0.14453035593032837
9,right_knee,0.45920881628990173,0.7061965465545654,0.23889514803886414
9,left_ankle,0.6265491247177124,0.7882750034332275,0.6167091131210327
9,right_ankle,0.4669674038887024,0.791564404964447,0.6840161085128784
9,left_heel,0.611957311630249,0.8003796339035034,0.6509773135185242
9,right_heel,0.4877476096153259,0.8029435873031616,0.7180908918380737
9,left_foot_index,0.6549450159072876,0.8280425071716309,0.42793241143226624
9,right_foot_index,0.42603355646133423,0.8350817561149597,0.51533043384552
10,nose,0.5000436902046204,0.3504854440689087,-0.7013562321662903
10,left_eye_inner,0.5105708837509155,0.33915212750434875,-0.676999032497406
10,left_eye,0.5189898014068604,0.33895963430404663,-0.6769320368766785
10,left_eye_outer,0.5269180536270142,0.33883926272392273,-0.6769943237304688
10,right_eye_inner,0.4885924458503723,0.3405436873435974,-0.6708556413650513
10,right_eye,0.4817088544368744,0.34132084250450134,-0.6709221601486206
10,right_eye_outer,0.4749964773654938,0.3421533703804016,-0.6708439588546753
10,left_ear,0.539615273475647,0.3441712260246277,-0.47898975014686584
10,right_ear,0.4692386984825134,0.34844934940338135,-0.4502156972885132
10,mouth_left,0.5186288356781006,0.3623172640800476,-0.6242257952690125
10,mouth_right,0.49034473299980164,0.36304837465286255,-0.615240216255188
10,left_shoulder,0.6212537288665771,0.4072953164577484,-0.3518470227718353
10,right_shoulder,0.4069039225578308,0.4095236361026764,-0.29104259610176086
10,left_elbow,0.7566643357276917,0.424377977848053,-0.3189297914505005
10,right_elbow,0.275520920753479,0.4403214454650879,-0.27260923385620117
10,left_wrist,0.8769721388816833,0.3990991711616516,-0.46821755170822144
10,right_wrist,0.12539945542812347,0.42905187606811523,-0.4565892517566681
10,left_pinky,0.9222842454910278,0.3945869207382202,-0.5055010318756104
10,right_pinky,0.08113431185483932,0.4302096366882324,-0.4991798400878906
10,left_index,0.9245801568031311,0.3908630609512329,-0.5782333612442017
10,right_index,0.07998603582382202,0.42510294914245605,-0.5742334127426147
10,left_thumb,0.907407283782959,0.39223381876945496,-0.5080544948577881
10,right_thumb,0.09422753751277924,0.4253045618534088,-0.5003150701522827
10,left_hip,0.5900951623916626,0.5867440104484558,-0.026803355664014816
10,right_hip,0.46874481439590454,0.5918387174606323,0.026674432680010796
10,left_knee,0.6060835719108582,0.6963299512863159,0.14286668598651886
10,right_knee,0.45864614844322205,0.7061873078346252,0.23351480066776276
10,left_ankle,0.6263476610183716,0.7886995077133179,0.6073265671730042
10,right_ankle,0.4671398997306824,0.7915629148483276,0.6842204928398132
10,left_heel,0.6116710305213928,0.8005615472793579,0.6402437090873718
10,right_heel,0.48842376470565796,0.8028006553649902,0.7177261114120483
10,left_foot_index,0.6549144387245178,0.8282721638679504,0.4155607521533966
10,right_foot_index,0.42586132884025574,0.8352178335189819,0.511757493019104
11,nose,0.49807706475257874,0.35022345185279846,-0.6598408818244934
11,left_eye_inner,0.5085059404373169,0.3390671908855438,-0.6342938542366028
11,left_eye,0.5171565413475037,0.33888620138168335,-0.6342455744743347
11,left_eye_outer,0.525335431098938,0.3387882113456726,-0.6342833638191223
11,right_eye_inner,0.4862669110298157,0.340518057346344,-0.6298736929893494
11,right_eye,0.4790829122066498,0.34130558371543884,-0.6299357414245605
11,right_eye_outer,0.4724453389644623,0.3421296179294586,-0.6298730373382568
11,left_ear,0.5385331511497498,0.34416836500167847,-0.440849632024765
11,right_ear,0.4672786295413971,0.34846872091293335,-0.4194214642047882
11,mouth_left,0.5168569087982178,0.3620007634162903,-0.5853360295295715
11,mouth_right,0.48796284198760986,0.36276325583457947,-0.5784283876419067
11,left_shoulder,0.6185614466667175,0.40715456008911133,-0.32454222440719604
11,right_shoulder,0.40670204162597656,0.4097927212715149,-0.27715134620666504
11,left_elbow,0.7537648677825928,0.4250872731208801,-0.30255281925201416
11,right_elbow,0.2757079303264618,0.44399189949035645,-0.2699591815471649
11,left_wrist,0.8737661838531494,0.4065724015235901,-0.4559485912322998
11,right_wrist,0.13235853612422943,0.43595200777053833,-0.4536864757537842
11,left_pinky,0.919015645980835,0.4039018750190735,-0.49244245886802673
11,right_pinky,0.08885148912668228,0.43981021642684937,-0.4969924986362457
11,left_index,0.9224166870117188,0.4003700315952301,-0.5638627409934998
11,right_index,0.08670458197593689,0.4357996881008148,-0.5719726085662842
11,left_thumb,0.9052277207374573,0.4013107419013977,-0.4956962466239929
11,right_thumb,0.1008991003036499,0.4351382851600647,-0.49719852209091187
11,left_hip,0.5900363922119141,0.5867563486099243,-0.026378054171800613
11,right_hip,0.4686982035636902,0.5918347835540771,0.02624010294675827
11,left_knee,0.606075644493103,0.6964195370674133,0.14176441729068756
11,right_knee,0.45783907175064087,0.70618736743927,0.2358018457889557
11,left_ankle,0.6263126134872437,0.7890272736549377,0.6103571653366089
11,right_ankle,0.46717530488967896,0.7915250062942505,0.6933056116104126
11,left_heel,0.6115942597389221,0.8007801175117493,0.643574595451355
11,right_heel,0.4885948598384857,0.8024789094924927,0.7276628017425537
